"family","edge_lambda","edge_beta","Type"
"Passerellidae",0.175234214577816,3.6460471482674,"Monophyletic"
"Passerellidae",0.210462362474681,3.78968691237495,"Monophyletic"
"Passerellidae",0.3578303948735,4.51214234656987,"Monophyletic"
"Passerellidae",0.302403220913405,4.3411666296587,"Monophyletic"
"Passerellidae",0.281629239646691,4.26804078249882,"Monophyletic"
"Passerellidae",0.26090889953285,4.1944641471566,"Monophyletic"
"Passerellidae",0.232392845138459,4.08462428552326,"Monophyletic"
"Passerellidae",0.191426878006618,3.9098867311874,"Monophyletic"
"Passerellidae",0.141065460830555,3.48622198358933,"Monophyletic"
"Passerellidae",0.143400095473616,3.48316829631735,"Monophyletic"
"Passerellidae",0.16015526147084,3.56842518189674,"Monophyletic"
"Passerellidae",0.225903046694906,4.05792098778273,"Monophyletic"
"Passerellidae",0.155133765115705,3.56331843914665,"Monophyletic"
"Passerellidae",0.189171658235019,3.89943062978012,"Monophyletic"
"Passerellidae",0.143902199532942,3.49731224413293,"Monophyletic"
"Passerellidae",0.143902199532942,3.49021310077021,"Monophyletic"
"Passerellidae",0.239678390729965,4.11298620845331,"Monophyletic"
"Passerellidae",0.158468612463488,3.57034422723312,"Monophyletic"
"Passerellidae",0.159217514994663,3.57222636059359,"Monophyletic"
"Passerellidae",0.285646076728231,4.28198660074191,"Monophyletic"
"Passerellidae",0.262138149806806,4.19803579459704,"Monophyletic"
"Passerellidae",0.224873036082679,4.05478085001593,"Monophyletic"
"Passerellidae",0.156135363886278,3.56048385819662,"Monophyletic"
"Passerellidae",0.156135363886278,3.57393997935502,"Monophyletic"
"Passerellidae",0.20429238707115,3.96759751003106,"Monophyletic"
"Passerellidae",0.140171979675765,3.48481404638058,"Monophyletic"
"Passerellidae",0.140171979675765,3.48792317125108,"Monophyletic"
"Passerellidae",0.257631361729855,4.18244034841161,"Monophyletic"
"Passerellidae",0.169197682026519,3.62029575503986,"Monophyletic"
"Passerellidae",0.169197682026519,3.61687955893019,"Monophyletic"
"Passerellidae",0.2630931363685,4.20724788820484,"Monophyletic"
"Passerellidae",0.161899927931507,3.6553735349541,"Monophyletic"
"Passerellidae",0.20660764522541,3.99444297381185,"Monophyletic"
"Passerellidae",0.152631644787289,3.55711109729193,"Monophyletic"
"Passerellidae",0.151731069630927,3.55667841803385,"Monophyletic"
"Passerellidae",0.445997722110636,4.75692880816191,"Monophyletic"
"Passerellidae",0.404059806627813,4.64598775621303,"Monophyletic"
"Passerellidae",0.344311201638426,4.45181167578643,"Monophyletic"
"Passerellidae",0.305079842652116,4.29478771133745,"Monophyletic"
"Passerellidae",0.238975274484294,4.05936086535643,"Monophyletic"
"Passerellidae",0.18377251438476,3.83512555594253,"Monophyletic"
"Passerellidae",0.143975243815375,3.47767592316425,"Monophyletic"
"Passerellidae",0.175198316721718,3.7952259436386,"Monophyletic"
"Passerellidae",0.142885179955476,3.4547091811784,"Monophyletic"
"Passerellidae",0.171559993629724,3.77765405530949,"Monophyletic"
"Passerellidae",0.140796288552791,3.45068683165537,"Monophyletic"
"Passerellidae",0.140796288552791,3.44287588548281,"Monophyletic"
"Passerellidae",0.153507229192103,3.48789371124468,"Monophyletic"
"Passerellidae",0.249400803730002,4.10164658103763,"Monophyletic"
"Passerellidae",0.202485376234391,3.91965607480712,"Monophyletic"
"Passerellidae",0.152179192404533,3.5052306765778,"Monophyletic"
"Passerellidae",0.186637853808116,3.85129594594597,"Monophyletic"
"Passerellidae",0.144937821605097,3.4808663666097,"Monophyletic"
"Passerellidae",0.144937821605097,3.48849226836382,"Monophyletic"
"Passerellidae",0.195707704775199,3.89383495120341,"Monophyletic"
"Passerellidae",0.146612776146591,3.48675411538488,"Monophyletic"
"Passerellidae",0.146612776146591,3.4887861631635,"Monophyletic"
"Passerellidae",0.304617474424557,4.29269400569989,"Monophyletic"
"Passerellidae",0.204600266636381,3.91599446273729,"Monophyletic"
"Passerellidae",0.125790347988059,3.36974948737496,"Monophyletic"
"Passerellidae",0.125790347988059,3.37353278846462,"Monophyletic"
"Passerellidae",0.228478581096351,4.0237362705651,"Monophyletic"
"Passerellidae",0.143002943498794,3.47031199868629,"Monophyletic"
"Passerellidae",0.143002943498794,3.4748882960715,"Monophyletic"
"Passerellidae",0.356547306732133,4.51096783182127,"Monophyletic"
"Passerellidae",0.33250219443229,4.43846130815036,"Monophyletic"
"Passerellidae",0.289645697531971,4.29738581423259,"Monophyletic"
"Passerellidae",0.178009577191886,3.64953749316731,"Monophyletic"
"Passerellidae",0.252164130646288,4.16467264147787,"Monophyletic"
"Passerellidae",0.173315980098504,3.64841536918946,"Monophyletic"
"Passerellidae",0.234954429831499,4.09877317381364,"Monophyletic"
"Passerellidae",0.205917665528372,3.97889671537996,"Monophyletic"
"Passerellidae",0.149855535859887,3.52854926176434,"Monophyletic"
"Passerellidae",0.165494997710964,3.78808022019061,"Monophyletic"
"Passerellidae",0.144344156664565,3.65357124025198,"Monophyletic"
"Passerellidae",0.131113607427385,3.39970719849201,"Monophyletic"
"Passerellidae",0.131113607427385,3.40149118117041,"Monophyletic"
"Passerellidae",0.136983490677657,3.60889906147279,"Monophyletic"
"Passerellidae",0.12427713423493,3.35273724045359,"Monophyletic"
"Passerellidae",0.124263540655688,3.35986700898981,"Monophyletic"
"Passerellidae",0.184008995966864,3.84710293442812,"Monophyletic"
"Passerellidae",0.148247948315097,3.4261709936333,"Monophyletic"
"Passerellidae",0.156511698824186,3.63177054597397,"Monophyletic"
"Passerellidae",0.14597831392614,3.57244004326009,"Monophyletic"
"Passerellidae",0.138135640071885,3.3590657417857,"Monophyletic"
"Passerellidae",0.138135640071885,3.3686477845425,"Monophyletic"
"Passerellidae",0.144312157048325,3.38014331572983,"Monophyletic"
"Passerellidae",0.289909323664638,4.29815013708686,"Monophyletic"
"Passerellidae",0.243211545702073,4.1379315424866,"Monophyletic"
"Passerellidae",0.172715976963101,3.81238980892924,"Monophyletic"
"Passerellidae",0.133716995299661,3.36359551685734,"Monophyletic"
"Passerellidae",0.133716995299661,3.36675163945624,"Monophyletic"
"Passerellidae",0.166225236561083,3.62228210123919,"Monophyletic"
"Passerellidae",0.253013972754815,4.16756600890909,"Monophyletic"
"Passerellidae",0.242279669437175,4.12673031049788,"Monophyletic"
"Passerellidae",0.196075846740158,3.93245683380566,"Monophyletic"
"Passerellidae",0.137286803461082,3.46579817601983,"Monophyletic"
"Passerellidae",0.154224833997184,3.73345127656742,"Monophyletic"
"Passerellidae",0.135455851633862,3.62815246506989,"Monophyletic"
"Passerellidae",0.119983869139232,3.36078965036981,"Monophyletic"
"Passerellidae",0.119983869139232,3.36473189140563,"Monophyletic"
"Passerellidae",0.130963515186031,3.44171010188413,"Monophyletic"
"Passerellidae",0.223355140718401,4.05288018886621,"Monophyletic"
"Passerellidae",0.205299058589571,3.98193958812758,"Monophyletic"
"Passerellidae",0.153695535745661,3.55461712630144,"Monophyletic"
"Passerellidae",0.153695535745661,3.58856660277751,"Monophyletic"
"Passerellidae",0.204628054514742,3.97648591392475,"Monophyletic"
"Passerellidae",0.179541817475535,3.86386329162396,"Monophyletic"
"Passerellidae",0.13776391428118,3.48325268189656,"Monophyletic"
"Passerellidae",0.150620782329924,3.72241634741466,"Monophyletic"
"Passerellidae",0.127289582435652,3.44047397832948,"Monophyletic"
"Passerellidae",0.127289582435652,3.42023535448318,"Monophyletic"
"Passerellidae",0.190904588017794,3.91665696112419,"Monophyletic"
"Passerellidae",0.147257985264128,3.53201315825334,"Monophyletic"
"Passerellidae",0.147257985264128,3.51862817593079,"Monophyletic"
"Passerellidae",0.173787363722631,3.63011031769241,"Monophyletic"
"Passerellidae",0.303421833459169,3.09762276715295,"Monophyletic"
"Passerellidae",0.266377089367254,1.18404992894099,"Monophyletic"
"Passerellidae",0.347191148184663,1.14716274515764,"Monophyletic"
"Passerellidae",0.396480830870159,1.08166266894689,"Monophyletic"
"Passerellidae",0.345850070280806,1.04875360922532,"Monophyletic"
"Passerellidae",0.364497469502277,1.04903221879862,"Monophyletic"
"Passerellidae",0.342932623349552,1.00531063020747,"Monophyletic"
"Passerellidae",0.346206647855247,1.02951717119029,"Monophyletic"
"Passerellidae",0.328930500557632,0.99431183714921,"Monophyletic"
"Passerellidae",0.328930500557632,0.975330353318435,"Monophyletic"
"Passerellidae",0.485053072465976,1.09001467366,"Monophyletic"
"Passerellidae",0.590676250209852,1.05047327000632,"Monophyletic"
"Passerellidae",0.682172586842915,1.03408948562635,"Monophyletic"
"Passerellidae",0.681631660692196,1.03046268178081,"Monophyletic"
"Passerellidae",0.668355946855892,1.01784801953593,"Monophyletic"
"Passerellidae",0.641783397911836,0.959288985405491,"Monophyletic"
"Passerellidae",0.646930971980471,0.997969593049106,"Monophyletic"
"Passerellidae",0.631791888277905,0.950202759161544,"Monophyletic"
"Passerellidae",0.631791888277905,0.95316431498035,"Monophyletic"
"Passerellidae",0.652267882467691,0.971934412941462,"Monophyletic"
"Passerellidae",0.67705905095847,1.02613706577565,"Monophyletic"
"Passerellidae",0.64804790669029,0.969708548427699,"Monophyletic"
"Passerellidae",0.665441517756585,1.01507619297618,"Monophyletic"
"Passerellidae",0.640824307258611,0.965171788893215,"Monophyletic"
"Passerellidae",0.656625772457809,1.00659530009988,"Monophyletic"
"Passerellidae",0.639656805976907,0.96858525594113,"Monophyletic"
"Passerellidae",0.650230185582872,1.00039266038181,"Monophyletic"
"Passerellidae",0.646716697776137,0.996967475086806,"Monophyletic"
"Passerellidae",0.636251533478444,0.969429949249531,"Monophyletic"
"Passerellidae",0.645009961290778,0.995298259528276,"Monophyletic"
"Passerellidae",0.643345438514517,0.993667346693158,"Monophyletic"
"Passerellidae",0.638828799467446,0.98926135771382,"Monophyletic"
"Passerellidae",0.630973041050963,0.958373004605942,"Monophyletic"
"Passerellidae",0.630973041050963,0.952283241754967,"Monophyletic"
"Passerellidae",0.641480995099458,0.993387496113343,"Monophyletic"
"Passerellidae",0.63356208468708,0.951004009178173,"Monophyletic"
"Passerellidae",0.63356208468708,0.96482820486545,"Monophyletic"
"Passerellidae",0.641582642998154,0.99193573510652,"Monophyletic"
"Passerellidae",0.632913324287316,0.957174648778155,"Monophyletic"
"Passerellidae",0.632913324287316,0.959663274271762,"Monophyletic"
"Passerellidae",0.637040260513119,0.954975462933242,"Monophyletic"
"Passerellidae",0.678709788787569,1.03177787551914,"Monophyletic"
"Passerellidae",0.670948838315953,1.02425029103458,"Monophyletic"
"Passerellidae",0.644708278099931,0.98387370030481,"Monophyletic"
"Passerellidae",0.663510479407339,1.01704288455047,"Monophyletic"
"Passerellidae",0.64113214882342,0.963606436986581,"Monophyletic"
"Passerellidae",0.64113214882342,0.974768090406203,"Monophyletic"
"Passerellidae",0.666773514968895,1.0201969892386,"Monophyletic"
"Passerellidae",0.640831654391491,0.968717936615196,"Monophyletic"
"Passerellidae",0.644585420300576,0.998428862324945,"Monophyletic"
"Passerellidae",0.627069685253715,0.953333919029617,"Monophyletic"
"Passerellidae",0.627069685253715,0.956330870020208,"Monophyletic"
"Passerellidae",0.515145822840383,1.03938087816256,"Monophyletic"
"Passerellidae",0.479072246672624,0.972766783128112,"Monophyletic"
"Passerellidae",0.475916429490868,0.963417468344805,"Monophyletic"
"Passerellidae",0.253404911325183,1.17042684346804,"Monophyletic"
"Passerellidae",0.171922478986153,1.08032032227683,"Monophyletic"
"Passerellidae",0.171922478986153,1.05117623303381,"Monophyletic"
"Passerellidae",0.248929461097799,1.16879747395857,"Monophyletic"
"Passerellidae",0.222921444459742,1.14237788714668,"Monophyletic"
"Passerellidae",0.210289950621,1.12900728116766,"Monophyletic"
"Passerellidae",0.183933812829442,1.09962688602548,"Monophyletic"
"Passerellidae",0.162837639746997,1.0749768621638,"Monophyletic"
"Passerellidae",0.144817573064453,1.05758462013251,"Monophyletic"
"Passerellidae",0.122991912704791,1.00220521504008,"Monophyletic"
"Passerellidae",0.122991912704791,0.994750724594565,"Monophyletic"
"Passerellidae",0.136823624257581,1.01116550232787,"Monophyletic"
"Passerellidae",0.139138763976058,1.01478101090715,"Monophyletic"
"Passerellidae",0.155702216812285,1.03372053487309,"Monophyletic"
"Passerellidae",0.20448920218801,1.12284283737671,"Monophyletic"
"Passerellidae",0.150877374221474,1.02980967100239,"Monophyletic"
"Passerellidae",0.150877374221474,1.04132858686703,"Monophyletic"
"Passerellidae",0.212557227383859,1.13136836455797,"Monophyletic"
"Passerellidae",0.183856354565786,1.10357907512697,"Monophyletic"
"Passerellidae",0.14176769423445,1.03911863258665,"Monophyletic"
"Passerellidae",0.14176769423445,1.023149318192,"Monophyletic"
"Passerellidae",0.152720782288326,1.03140488035695,"Monophyletic"
"Passerellidae",0.402642226923516,4.64297801757862,"Monophyletic"
"Passerellidae",0.327979979431131,4.42507412704506,"Monophyletic"
"Passerellidae",0.275709731960274,4.25619560201008,"Monophyletic"
"Passerellidae",0.179443982924446,3.67739688942462,"Monophyletic"
"Passerellidae",0.179443982924446,3.66497673928944,"Monophyletic"
"Passerellidae",0.267193528815026,4.22652720074129,"Monophyletic"
"Passerellidae",0.173505428199362,3.69320153051159,"Monophyletic"
"Passerellidae",0.173112223622805,3.65069603162554,"Monophyletic"
"Passerellidae",0.283571812475898,4.27120781703066,"Monophyletic"
"Passerellidae",0.158641471149699,3.59913279823944,"Monophyletic"
"Passerellidae",0.196290747971111,3.93759804707229,"Monophyletic"
"Passerellidae",0.177902725426191,3.85155722274148,"Monophyletic"
"Passerellidae",0.169610711575355,3.80980063434541,"Monophyletic"
"Passerellidae",0.163201921768639,3.77637235103812,"Monophyletic"
"Passerellidae",0.137366153725269,3.45517337439922,"Monophyletic"
"Passerellidae",0.137096927406461,3.45866643501687,"Monophyletic"
"Passerellidae",0.139189313524107,3.47335676429661,"Monophyletic"
"Passerellidae",0.142788447570307,3.49082930576417,"Monophyletic"
"Passerellidae",0.146438383546748,3.50766090818376,"Monophyletic"
"Cardinallidae",0.447562464064567,4.75981772049875,"Monophyletic"
"Cardinallidae",0.404760437202204,4.64771763162758,"Monophyletic"
"Cardinallidae",0.348432558596249,4.48695784117715,"Monophyletic"
"Cardinallidae",0.286244999383639,4.28703497114837,"Monophyletic"
"Cardinallidae",0.232503167927833,4.08876590195609,"Monophyletic"
"Cardinallidae",0.205366900136891,3.97859350629037,"Monophyletic"
"Cardinallidae",0.181982417790836,3.87332065206024,"Monophyletic"
"Cardinallidae",0.139019466925243,3.48372823984912,"Monophyletic"
"Cardinallidae",0.138730131928267,3.48384793866343,"Monophyletic"
"Cardinallidae",0.153979575687724,3.59122591300183,"Monophyletic"
"Cardinallidae",0.201641577841845,3.96106829283789,"Monophyletic"
"Cardinallidae",0.187668339356051,3.89768403498685,"Monophyletic"
"Cardinallidae",0.146707985020953,3.50710889228988,"Monophyletic"
"Cardinallidae",0.161568210250212,3.7709492530461,"Monophyletic"
"Cardinallidae",0.128524560894372,3.41894703866207,"Monophyletic"
"Cardinallidae",0.135399604585472,3.41633420280597,"Monophyletic"
"Cardinallidae",0.150923559694843,3.53288603898096,"Monophyletic"
"Cardinallidae",0.24852237228169,4.1523651377035,"Monophyletic"
"Cardinallidae",0.213041893180562,4.00874762006063,"Monophyletic"
"Cardinallidae",0.169879246580642,3.81481238044258,"Monophyletic"
"Cardinallidae",0.133985532111781,3.46041209476193,"Monophyletic"
"Cardinallidae",0.133985532111781,3.45207853762794,"Monophyletic"
"Cardinallidae",0.148525208125424,3.53039749917988,"Monophyletic"
"Cardinallidae",0.17241324273703,3.61873849062034,"Monophyletic"
"Cardinallidae",0.200227875739255,3.78546134137807,"Monophyletic"
"Cardinallidae",0.303284276304408,4.34125084605446,"Monophyletic"
"Cardinallidae",0.169641373215655,3.63516969453768,"Monophyletic"
"Cardinallidae",0.22386640081275,4.064476627396,"Monophyletic"
"Cardinallidae",0.158117236293206,3.63137195580575,"Monophyletic"
"Cardinallidae",0.158117236293206,3.59136090711794,"Monophyletic"
"Cardinallidae",0.422156702792387,4.69464353565724,"Monophyletic"
"Cardinallidae",0.396782066378823,4.6264533526869,"Monophyletic"
"Cardinallidae",0.352856749697427,4.50055413120087,"Monophyletic"
"Cardinallidae",0.257659462099752,4.18952343298908,"Monophyletic"
"Cardinallidae",0.153888231852876,3.55841625079863,"Monophyletic"
"Cardinallidae",0.195698811512106,3.95043082423238,"Monophyletic"
"Cardinallidae",0.150539375676388,3.57800809121952,"Monophyletic"
"Cardinallidae",0.150539375676388,3.55259573960945,"Monophyletic"
"Cardinallidae",0.298713448557443,4.33047521110905,"Monophyletic"
"Cardinallidae",0.209828912418292,3.99576273942602,"Monophyletic"
"Cardinallidae",0.135623593538411,3.47456593367076,"Monophyletic"
"Cardinallidae",0.135623593538411,3.47451654481805,"Monophyletic"
"Cardinallidae",0.184608126113407,3.68452858147515,"Monophyletic"
"Cardinallidae",0.344299831026652,4.47438613604592,"Monophyletic"
"Cardinallidae",0.271229549765786,4.23403241170505,"Monophyletic"
"Cardinallidae",0.222923316795803,4.05193919364206,"Monophyletic"
"Cardinallidae",0.15814647900534,3.59519944826039,"Monophyletic"
"Cardinallidae",0.207264197948346,3.9888706991045,"Monophyletic"
"Cardinallidae",0.185212569657881,3.87324026113597,"Monophyletic"
"Cardinallidae",0.15392783529991,3.47883350054708,"Monophyletic"
"Cardinallidae",0.153722158715474,3.46430741792359,"Monophyletic"
"Cardinallidae",0.201738593070087,3.96522621939997,"Monophyletic"
"Cardinallidae",0.153785321385785,3.54729437741305,"Monophyletic"
"Cardinallidae",0.153785321385785,3.5651528369909,"Monophyletic"
"Cardinallidae",0.168591371243505,3.64031206837776,"Monophyletic"
"Cardinallidae",0.273622634894538,4.24396781112025,"Monophyletic"
"Cardinallidae",0.170319104261535,3.62398919967326,"Monophyletic"
"Cardinallidae",0.221298706837666,4.04470420471792,"Monophyletic"
"Cardinallidae",0.155456667941695,3.56277308048347,"Monophyletic"
"Cardinallidae",0.155456667941695,3.57135013069117,"Monophyletic"
"Cardinallidae",0.343984145358048,4.46989795697979,"Monophyletic"
"Cardinallidae",0.229103637815001,4.07102140171819,"Monophyletic"
"Cardinallidae",0.175598020364371,3.84539774322137,"Monophyletic"
"Cardinallidae",0.140662136621781,3.50381948037207,"Monophyletic"
"Cardinallidae",0.140662136621781,3.49473822536025,"Monophyletic"
"Cardinallidae",0.146587018135423,3.51806242275037,"Monophyletic"
"Cardinallidae",0.24980082769773,4.15333108456625,"Monophyletic"
"Cardinallidae",0.161893608496359,3.58787722235188,"Monophyletic"
"Cardinallidae",0.186532060030727,3.8891285010084,"Monophyletic"
"Cardinallidae",0.138998906434034,3.45765027573392,"Monophyletic"
"Cardinallidae",0.135546903999689,3.45467328462503,"Monophyletic"
"Cardinallidae",0.288011566477171,4.27379796575848,"Monophyletic"
"Cardinallidae",0.161325115522352,3.78485403879929,"Monophyletic"
"Cardinallidae",0.150404324444738,3.7297765034112,"Monophyletic"
"Cardinallidae",0.12880228813286,3.43798989600233,"Monophyletic"
"Cardinallidae",0.132814574023832,3.63382487220761,"Monophyletic"
"Cardinallidae",0.119584223061261,3.39601376558415,"Monophyletic"
"Cardinallidae",0.119584223061261,3.39555696577073,"Monophyletic"
"Cardinallidae",0.135977798826259,3.4785210247153,"Monophyletic"
"Cardinallidae",0.138634464353716,3.48354879467927,"Monophyletic"
"Thraupidae",0.526084570488545,1.93908725429569,"Monophyletic"
"Thraupidae",0.511783330787226,1.81948380291378,"Monophyletic"
"Thraupidae",0.492104127909922,1.79771562041636,"Monophyletic"
"Thraupidae",0.318624807179884,1.57071737074874,"Monophyletic"
"Thraupidae",0.153144498348797,1.22974945439712,"Monophyletic"
"Thraupidae",0.153144498348797,1.22429699391541,"Monophyletic"
"Thraupidae",0.45368873408805,1.75327514095626,"Monophyletic"
"Thraupidae",0.41962339362869,1.71217675955413,"Monophyletic"
"Thraupidae",0.400890906509864,1.68866738577101,"Monophyletic"
"Thraupidae",0.27192396305172,1.49922397865208,"Monophyletic"
"Thraupidae",0.162536357581624,1.30264619133175,"Monophyletic"
"Thraupidae",0.129826288610354,1.15851838099175,"Monophyletic"
"Thraupidae",0.129826288610354,1.15641204680904,"Monophyletic"
"Thraupidae",0.146192711285996,1.20379238934665,"Monophyletic"
"Thraupidae",0.364375731655539,1.64072928844982,"Monophyletic"
"Thraupidae",0.313367751452811,1.56868793240769,"Monophyletic"
"Thraupidae",0.236474568459586,1.4438807470916,"Monophyletic"
"Thraupidae",0.150642412256226,1.22202032751357,"Monophyletic"
"Thraupidae",0.162653895788794,1.30000007130172,"Monophyletic"
"Thraupidae",0.125907811645213,1.15287347836158,"Monophyletic"
"Thraupidae",0.125907811645213,1.14254816989021,"Monophyletic"
"Thraupidae",0.188515706665331,1.27445337327833,"Monophyletic"
"Thraupidae",0.334832158869235,1.6001043172295,"Monophyletic"
"Thraupidae",0.252123611723758,1.46959173375128,"Monophyletic"
"Thraupidae",0.173650868671586,1.32648987392703,"Monophyletic"
"Thraupidae",0.136512260482029,1.17666207632165,"Monophyletic"
"Thraupidae",0.136512260482029,1.17528241613166,"Monophyletic"
"Thraupidae",0.172069381397718,1.32230087215123,"Monophyletic"
"Thraupidae",0.135171466014037,1.17725478293001,"Monophyletic"
"Thraupidae",0.144754702721575,1.26246311866068,"Monophyletic"
"Thraupidae",0.124484148467287,1.14909258403812,"Monophyletic"
"Thraupidae",0.125069194425712,1.14446760412148,"Monophyletic"
"Thraupidae",0.325029377845631,1.58607913678202,"Monophyletic"
"Thraupidae",0.306679683204949,1.56172931301589,"Monophyletic"
"Thraupidae",0.190444705705459,1.2912523444452,"Monophyletic"
"Thraupidae",0.270292449708375,1.50545288204037,"Monophyletic"
"Thraupidae",0.173812385241698,1.2778551137461,"Monophyletic"
"Thraupidae",0.173812385241698,1.27503880639623,"Monophyletic"
"Thraupidae",0.214525761442945,1.41278162714417,"Monophyletic"
"Thraupidae",0.125260856569317,1.21199312936033,"Monophyletic"
"Thraupidae",0.125260856569317,1.21152628227246,"Monophyletic"
"Thraupidae",0.403217798312332,1.69158853455237,"Monophyletic"
"Thraupidae",0.359667284562627,1.63410593742035,"Monophyletic"
"Thraupidae",0.203577624393611,1.29948937042346,"Monophyletic"
"Thraupidae",0.301331870702883,1.55063281438423,"Monophyletic"
"Thraupidae",0.184335667818486,1.29294100829246,"Monophyletic"
"Thraupidae",0.237376549353891,1.44608587168629,"Monophyletic"
"Thraupidae",0.158676666879838,1.29065507545686,"Monophyletic"
"Thraupidae",0.118899246816809,1.1268171882657,"Monophyletic"
"Thraupidae",0.118899246816809,1.12724132013437,"Monophyletic"
"Thraupidae",0.190841298783906,1.35990200478482,"Monophyletic"
"Thraupidae",0.145453735576881,1.19841131021056,"Monophyletic"
"Thraupidae",0.145453735576881,1.19935833435165,"Monophyletic"
"Thraupidae",0.357867138191406,1.63163288386838,"Monophyletic"
"Thraupidae",0.31194308204516,1.56685923136122,"Monophyletic"
"Thraupidae",0.279867926377532,1.51721140262723,"Monophyletic"
"Thraupidae",0.222097861710517,1.41853587933246,"Monophyletic"
"Thraupidae",0.148747059579305,1.19690135226143,"Monophyletic"
"Thraupidae",0.148747059579305,1.19582639466682,"Monophyletic"
"Thraupidae",0.179650840046598,1.26523164720598,"Monophyletic"
"Thraupidae",0.29568462524913,1.54239955237339,"Monophyletic"
"Thraupidae",0.241048983909724,1.45248855413748,"Monophyletic"
"Thraupidae",0.183962882755095,1.35117378760633,"Monophyletic"
"Thraupidae",0.141861237001179,1.19040022397682,"Monophyletic"
"Thraupidae",0.141861236993096,1.19696095949691,"Monophyletic"
"Thraupidae",0.153898853993444,1.2123069895323,"Monophyletic"
"Thraupidae",0.272236626084264,1.50531297856837,"Monophyletic"
"Thraupidae",0.227323017061682,1.42833639038479,"Monophyletic"
"Thraupidae",0.198508546442165,1.37382078202707,"Monophyletic"
"Thraupidae",0.151619167136077,1.20318499949075,"Monophyletic"
"Thraupidae",0.191254660182289,1.35932259757274,"Monophyletic"
"Thraupidae",0.149049177982634,1.20409682088951,"Monophyletic"
"Thraupidae",0.183699705796625,1.34392945107216,"Monophyletic"
"Thraupidae",0.17284432121805,1.32093202918417,"Monophyletic"
"Thraupidae",0.13965600496021,1.18993473374822,"Monophyletic"
"Thraupidae",0.141609448928024,1.17515030965773,"Monophyletic"
"Thraupidae",0.171525891822291,1.31835238799698,"Monophyletic"
"Thraupidae",0.138516980114192,1.17395535810554,"Monophyletic"
"Thraupidae",0.156269012682389,1.28460691543408,"Monophyletic"
"Thraupidae",0.131596454210906,1.16462878980501,"Monophyletic"
"Thraupidae",0.131596454210906,1.16445054801233,"Monophyletic"
"Thraupidae",0.155169520055345,1.22229753197183,"Monophyletic"
"Thraupidae",0.249178294278679,1.46736782265182,"Monophyletic"
"Thraupidae",0.231635324178476,1.43677847744876,"Monophyletic"
"Thraupidae",0.18833254200249,1.35575747121764,"Monophyletic"
"Thraupidae",0.155456533723127,1.2865407186001,"Monophyletic"
"Thraupidae",0.132361772903569,1.17241695815767,"Monophyletic"
"Thraupidae",0.143759108752136,1.26041554114025,"Monophyletic"
"Thraupidae",0.126267613717931,1.15060718681876,"Monophyletic"
"Thraupidae",0.126267613717931,1.16232502867796,"Monophyletic"
"Thraupidae",0.148377717108222,1.27046360225226,"Monophyletic"
"Thraupidae",0.126026546541548,1.15569998195506,"Monophyletic"
"Thraupidae",0.126026546541548,1.14798371435287,"Monophyletic"
"Thraupidae",0.210177788806591,1.41263520201893,"Monophyletic"
"Thraupidae",0.173150687817273,1.35658940150465,"Monophyletic"
"Thraupidae",0.131117197467805,1.19122436770959,"Monophyletic"
"Thraupidae",0.130719823836128,1.19465441410327,"Monophyletic"
"Thraupidae",0.175417551386906,1.61606869014845,"Monophyletic"
"Thraupidae",0.141947781108328,1.85377951740242,"Monophyletic"
"Thraupidae",0.124008201948778,1.74321479594341,"Monophyletic"
"Thraupidae",0.124008201948778,1.74492775996694,"Monophyletic"
"Thraupidae",0.132991615159761,12.1954518403599,"Monophyletic"
"Thraupidae",0.198406220005661,1.37232203050166,"Monophyletic"
"Thraupidae",0.136074163835615,1.1646262008546,"Monophyletic"
"Thraupidae",0.136074163835615,1.16452069213051,"Monophyletic"
"Thraupidae",0.280206566998835,1.51729585564486,"Monophyletic"
"Thraupidae",0.234691406576221,1.44224312355258,"Monophyletic"
"Thraupidae",0.224002776989065,1.42330617528005,"Monophyletic"
"Thraupidae",0.19597259068946,1.37002971505131,"Monophyletic"
"Thraupidae",0.152984512368342,1.27932658130906,"Monophyletic"
"Thraupidae",0.12432587666875,1.16582601416848,"Monophyletic"
"Thraupidae",0.12432587666875,1.15082770339899,"Monophyletic"
"Thraupidae",0.159771483018753,1.29418159304431,"Monophyletic"
"Thraupidae",0.130219856950803,1.17105104387557,"Monophyletic"
"Thraupidae",0.130219856950803,1.15771449791265,"Monophyletic"
"Thraupidae",0.161833398508526,1.22466934463149,"Monophyletic"
"Thraupidae",0.218643448626936,1.41320201846772,"Monophyletic"
"Thraupidae",0.20542211300018,1.38842953099869,"Monophyletic"
"Thraupidae",0.180044005134002,1.33759284054572,"Monophyletic"
"Thraupidae",0.137305353666982,1.24774033465511,"Monophyletic"
"Thraupidae",0.116595051047671,1.18445851580952,"Monophyletic"
"Thraupidae",0.116595051046964,1.13213489928767,"Monophyletic"
"Thraupidae",0.136473534957219,1.18189379671122,"Monophyletic"
"Thraupidae",0.175415012021951,1.32712786375371,"Monophyletic"
"Thraupidae",0.13264799559841,1.16189819338795,"Monophyletic"
"Thraupidae",0.132818431605027,1.16231903678865,"Monophyletic"
"Thraupidae",0.163063215430704,1.29993509427825,"Monophyletic"
"Thraupidae",0.131073084895524,1.13526941980069,"Monophyletic"
"Thraupidae",0.131073084895524,1.138274831101,"Monophyletic"
